course_id,rating,difficulty,For Credit,Would Take Again,grade,Textbook,text,professor_name,department,Attendance,Online Class,cleaned_text,grade_cleaned,grade_numerical,professor_avg_rating,professor_review_count,professor_rating_std,professor_avg_difficulty,professor_difficulty_std,professor_avg_grade,professor_grade_std,course_avg_rating,course_avg_difficulty,course_avg_grade
CHEM177,2.0,4.0,Yes,No,B,Yes,"Very specific on answers, she's not very generous on partial credit, you either know it all the way or you don't. If she's the only option and you're  chem major or biochem major you'll do fine, if you're like me and need it for major requirement, make some friends in the class",Arlie Rinaldi ,Chemistry department,Mandatory,,specific answer shes generous partial credit either know way dont shes option youre chem major biochem major youll fine youre like need major requirement make friend class,B,3.0,3.0,4,1.8257418583505538,3.0,1.4142135623730951,3.35,0.6027713773341707,2.0,4.0,3.0
PPE001,5.0,4.0,Yes,Yes,A-,Yes,"Hurley is a God (mostly serious). He's interesting enough to make a 3 hour seminar fly by. If you take him, you'll have a lot of great discussions. Go to his office hours as much as possible - I didn't start going until the end of the tutorials and wished I had gone far more than I did. I was pleasantly surprised by my final grade.",Paul Hurley ,Philosophy department,Mandatory,,hurley god mostly serious he interesting enough make hour seminar fly take youll lot great discussion go office hour much possible didnt start going end tutorial wished gone far pleasantly surprised final grade,A-,3.7,5.0,5,0.0,4.0,0.0,3.88,0.16431676725154962,5.0,4.0,3.88
GOV20,5.0,2.0,Yes,Yes,A,Yes,"lots of reading and they start out a bit dense, but get rly interesting as the semester progresses and you'll breeze past them. incredibly kind; willing to meet with u about any questions/concerns u may have. provides extra resources for students wo a background in american gov and it's optional if you want to get a more comprehensive understanding",Stephanie Muravchik ,Government department,,,lot reading start bit dense get rly interesting semester progress youll breeze past incredibly kind willing meet u questionsconcerns u may provides extra resource student wo background american gov optional want get comprehensive understanding,A,4.0,4.714285714285714,7,0.7559289460184545,2.857142857142857,0.6900655593423543,3.957142857142857,0.11338934190276814,4.264705882352941,3.0,3.6705882352941175
MATH30,4.0,4.0,Yes,Yes,A+,Yes,The best professor in my academic years,Mario Martelli ,Mathematics department,Mandatory,Yes,best professor academic year,A+,4.0,4.375,4,0.478713553878169,3.75,0.5,4.0,0.0,3.5,3.0,3.825
ECON101,5.0,2.0,Yes,Yes,A,Yes,"Lincoln is a brilliant professor. He is a really smart man. Class can get a bit boring, but its because he has a blood circulation condition which makes him get exhausted easily. However, he is extremely clear. He is great at both explaining the intuition and mathematics behind economics. Take his class.",William Lincoln ,Economics department,,,lincoln brilliant professor really smart man class get bit boring blood circulation condition make get exhausted easily however extremely clear great explaining intuition mathematics behind economics take class,A,4.0,5.0,6,0.0,2.5,1.0488088481701516,4.0,0.0,4.333333333333333,2.761904761904762,3.685714285714286
FHS10,5.0,4.0,Yes,Yes,A-,No,"Though I didn't find the FHS Religion & Modernity interesting, Michon is a brilliant professor and imparts you with a lot of knowledge in class. His readings are difficult and he's a tough grader, but he takes the time to meet with his students in pairs of 2 before essays. If you're interested in the course material, Michon is an excellent choice",Daniel Michon ,Religion & Philosophy department,Mandatory,Yes,though didnt find fhs religion modernity interesting michon brilliant professor imparts lot knowledge class reading difficult he tough grader take time meet student pair essay youre interested course material michon excellent choice,A-,3.7,4.9,5,0.22360679774997888,3.6,0.5477225575051661,3.62,0.370135110466435,4.458333333333333,3.0,3.7416666666666667
HIST181,5.0,3.0,Yes,Yes,A,No,Definitely take Prof Cody's class. Discussions are always interesting and she's very flexible with deadlines. Very friendly and approachable both in class and office hours.,Lisa Cody ,History department,Mandatory,,definitely take prof cody class discussion always interesting shes flexible deadline friendly approachable class office hour,A,4.0,4.8,5,0.44721359549995804,3.0,0.0,4.0,0.0,5.0,3.0,4.0
MATH171,5.0,3.0,Yes,Yes,A,Yes,"This man turned me into a math major in his linear algebra. Then I took his abstract algebra. Amazing class. Also the exams are thematic and extremely fun to take. If you are a math major or love math you will definitely find his class very very interesting. If not, don't feel bad to drop. A lot of people dropped his linear algebra in my year.",Robert Valenza ,Mathematics department,Not Mandatory,Yes,man turned math major linear algebra took abstract algebra amazing class also exam thematic extremely fun take math major love math definitely find class interesting dont feel bad drop lot people dropped linear algebra year,A,4.0,4.863636363636363,11,0.3233348953414316,2.4545454545454546,0.6875516509523286,3.972727272727273,0.09045340337332901,5.0,3.0,4.0
LIT163,4.0,4.0,Yes,Yes,A-,No,"She is the best professor you could ever have, especially because she helps you become more driven and curious. The course material we read is intense but really interesting, we learn about different societies, and she gives great feedback. She is definitely not an easy grader, but I improved so much between my first written work and the last one.",Fazia Aitel ,Modern Languages department,Mandatory,,best professor could ever especially help become driven curious course material read intense really interesting learn different society give great feedback definitely easy grader improved much first written work last one,A-,3.7,2.5,5,1.224744871391589,4.6,0.5477225575051663,3.08,0.370135110466435,4.0,4.0,3.7
GOVT70,4.0,3.0,,Yes,A+,Yes,He's awesome,Ilai  Saltzman ,Government department,,,he awesome,A+,4.0,4.0,1,0.0,3.0,0.0,4.0,0.0,4.0,3.0,4.0
FWS010,1.0,5.0,Yes,,A-,,"She is a horrible FWS professor. Instead of genuinely helping students improve their writing, she drills us on rigid essay structure and leaves no room for creativity. I felt like I had become a worse writer after her class. Class readings were interesting however, writing papers was absolutely miserable. Constantly felt discouraged in class!",Megan Gallagher ,Literature department,Mandatory,,horrible fws professor instead genuinely helping student improve writing drill u rigid essay structure leaf room creativity felt like become worse writer class class reading interesting however writing paper absolutely miserable constantly felt discouraged class,A-,3.7,2.5,4,1.2909944487358056,4.25,0.5,3.7750000000000004,0.14999999999999997,4.44,2.92,3.784
MATH32H,4.0,3.0,Yes,Yes,A,Yes,"Professor Aksoy is a solid math professor. Her lectures are fairly easy to follow, but be sure to take notes on everything she writes down. Her grading is not harsh, and be sure to do all of the homework for easy points. Professor Aksoy is also a kind and funny person. She had tea with me and gave me one of her old books.",Asuman Aksoy ,Mathematics department,Mandatory,,professor aksoy solid math professor lecture fairly easy follow sure take note everything writes grading harsh sure homework easy point professor aksoy also kind funny person tea gave one old book,A,4.0,3.9166666666666665,6,0.9174239296348591,3.6666666666666665,1.2110601416389968,3.733333333333333,0.3881580434135903,4.0,4.0,3.8000000000000003
CALC32,3.0,2.0,Yes,,A,No,"I was a little thrown off at the beginning with the notation and proof-heavy questions, but it is honestly standard practice in math at the 5Cs. Professor Nelson has probably the most favorable grading system I have ever had, and was generally very clear in his lectures. His sense of humor is subtle and he's quiet, so try to sit close to the front.",Sam Nelson ,Mathematics department,Not Mandatory,,little thrown beginning notation proofheavy question honestly standard practice math c professor nelson probably favorable grading system ever generally clear lecture sense humor subtle he quiet try sit close front,A,4.0,3.1363636363636362,11,1.0509735746180562,2.3636363636363638,0.9244162777371755,3.5818181818181816,0.7386720271110607,4.0,2.0,4.0
BIOL141,5.0,2.0,Yes,Yes,A,No,"This prof is kind and genuinely cares about his students' education and what is in their best interest. The workload is very doable, and he is very receptive to feedback on his class and always allows for extensions. I learned a lot from this class, and the tests and quizzes were very fair. Class time was not stressful and was even fun at times.",Lars Schmitz ,Biology department,Mandatory,Yes,prof kind genuinely care student education best interest workload doable receptive feedback class always allows extension learned lot class test quiz fair class time stressful even fun time,A,4.0,4.5,4,1.0,2.75,0.9574271077563382,4.0,0.0,5.0,2.0,4.0
ECON125,5.0,4.0,Yes,Yes,B+,No,Online lecture videos were fantastic,Angela Vossmeyer ,Economics department,Mandatory,,online lecture video fantastic,B+,3.3,4.5,9,0.9013878188659974,3.0,1.224744871391589,3.6999999999999997,0.5766281297335399,4.4,2.8,3.6700000000000004
ECON135,5.0,3.0,Yes,Yes,A,No,"If you come to EVERY class you will get all the material you need to ace the tests. There is no participation or homework, just exams which are very doable if you take good notes in class. He is so available after class and very helpful in office hours. I had him early in the morning in Fall of 2021 and this was my favorite in person class.",Richard Burdekin ,Economics department,Mandatory,,come every class get material need ace test participation homework exam doable take good note class available class helpful office hour early morning fall favorite person class,A,4.0,4.916666666666667,6,0.2041241452319315,3.0,0.0,3.8333333333333335,0.28751811537130445,5.0,3.0,4.0
GOV020H,5.0,4.0,Yes,Yes,A,Yes,"Professor Pitney is amazing. If you have any interest in politics, you must take a class with him. His lectures are engaging, and he leaves ample time for student questions. His essay topics are clear and sometimes personalized, which shows how much he cares about his students. I learned so much in his GOV020H course. Work hard and you'll do well.",John J. Pitney ,Government department,Mandatory,,professor pitney amazing interest politics must take class lecture engaging leaf ample time student question essay topic clear sometimes personalized show much care student learned much govh course work hard youll well,A,4.0,4.9,5,0.22360679774997907,3.4,0.8944271909999159,3.72,0.38340579025361643,5.0,3.75,3.825
